ID_Improved,Random,0.9
ID_Improved,MM_Null,0.9
ID_Improved,MM_Open,0.75
ID_Improved,MM_Improved,0.7
ID_Improved,AB_Null,0.9
ID_Improved,AB_Open,0.65
ID_Improved,AB_Improved,0.55
Student,Random,0.85
Student,MM_Null,0.9
Student,MM_Open,0.5
Student,MM_Improved,0.8
Student,AB_Null,0.9
Student,AB_Open,0.7
Student,AB_Improved,0.85
